issue_date,target_time,virtual_next_day,forecast_load_kwh,forecast_pv_kwh,safety_margin_kwh,planned_purchase_kwh,planned_charge_kwh,planned_discharge_kwh,planned_unused_kwh,planned_soc_start_kwh,planned_soc_end_kwh
2025-02-01,2025-02-01 00:00:00,False,449.518425,0.0,6.53751666666674,1289.3892750000002,833.3333333333336,0.0,0.0,1200.0,1950.0000000000002
2025-02-01,2025-02-01 00:10:00,False,453.3549916666667,0.0,11.488206666666729,1298.1765316666667,833.3333333333333,0.0,0.0,1950.0000000000002,2700.0
2025-02-01,2025-02-01 00:20:00,False,459.645,0.0,29.653500000000008,1322.6318333333334,833.3333333333333,0.0,0.0,2700.0,3450.0
2025-02-01,2025-02-01 00:30:00,False,453.1444916666667,0.0,39.54716000000001,1326.024985,833.3333333333333,0.0,0.0,3450.0,4200.0
2025-02-01,2025-02-01 00:40:00,False,462.8694333333334,0.0,41.345193333333334,1337.5479599999999,833.3333333333333,0.0,0.0,4200.0,4950.0
2025-02-01,2025-02-01 00:50:00,False,463.35833333333335,0.0,38.27333333333327,1334.965,833.3333333333333,0.0,0.0,4950.0,5700.0
2025-02-01,2025-02-01 01:00:00,False,487.7711833333333,0.0,26.11534333333341,1180.5531933333332,666.6666666666666,0.0,0.0,5700.0,6300.0
2025-02-01,2025-02-01 01:10:00,False,489.62744166666664,0.0,31.43832,1354.3990949999998,833.3333333333333,0.0,0.0,6300.0,7050.0
2025-02-01,2025-02-01 01:20:00,False,463.7366666666667,0.0,41.396666666666654,1338.4666666666667,833.3333333333333,0.0,0.0,7050.0,7800.0
2025-02-01,2025-02-01 01:30:00,False,487.1806416666667,0.0,29.360833333333346,516.541475,0.0,0.0,0.0,7800.0,7800.0
2025-02-01,2025-02-01 01:40:00,False,500.54769166666665,0.0,21.317133333333437,521.8648250000001,0.0,0.0,0.0,7800.0,7800.0
2025-02-01,2025-02-01 01:50:00,False,502.0375,0.0,38.069666666666606,1373.4405,833.3333333333333,0.0,0.0,7800.0,8550.0
2025-02-01,2025-02-01 02:00:00,False,497.5202916666667,0.0,11.790640000000032,1342.644265,833.3333333333333,0.0,0.0,8550.0,9300.0
2025-02-01,2025-02-01 02:10:00,False,504.83970833333336,0.0,20.369560000000003,525.2092683333334,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 02:20:00,False,506.79583333333335,0.0,30.716666666666633,537.5124999999999,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 02:30:00,False,507.88863333333336,0.0,16.361929999999973,524.2505633333333,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 02:40:00,False,510.09543333333335,0.0,43.2683466666667,553.36378,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 02:50:00,False,517.3358333333333,0.0,38.79133333333335,556.1271666666667,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:00:00,False,519.8507166666666,0.0,25.786516666666675,545.6372333333333,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:10:00,False,524.2876166666667,0.0,19.465150000000047,543.7527666666667,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:20:00,False,524.6241666666667,0.0,24.716666666666608,549.3408333333333,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:30:00,False,514.4537333333333,0.0,16.29760000000013,530.7513333333334,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:40:00,False,523.6317666666666,0.0,18.809836666666595,542.4416033333332,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 03:50:00,False,538.5366666666666,0.0,32.01983333333335,570.5565,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:00:00,False,527.7475916666666,0.0,21.584786666666627,549.3323783333333,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:10:00,False,518.241075,0.0,27.576340000000055,545.8174150000001,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:20:00,False,530.8683333333333,0.0,35.3859999999999,566.2543333333332,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:30:00,False,542.5308166666666,0.0,31.240600000000022,573.7714166666666,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:40:00,False,548.6892499999999,0.00023095238095238092,31.726649999999996,580.4156690476188,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 04:50:00,False,552.8666666666667,0.0,22.243333333333272,575.1099999999999,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 05:00:00,False,550.7459083333333,0.0,29.532104761904773,580.2780130952381,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 05:10:00,False,557.278975,0.003264285714285715,52.56385142857139,609.8395621428571,0.0,0.0,0.0,9300.0,9300.0
2025-02-01,2025-02-01 05:20:00,False,553.3558333333333,0.0,42.57533333333331,1429.2644999999998,833.3333333333333,0.0,0.0,9300.0,10050.0
