date,evaluation,start_soc_kwh,end_soc_kwh,solver_status,planner_fallback,solver_gap,solve_seconds,controller_seconds,purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,plan_cost_yuan,emergency_cost_yuan,dispatch_fallback,total_cost_yuan
2025-02-01,True,1200.0,10015.607991751325,Optimal,False,0.0,0.07332529999257531,0.03878590000385884,56778.69974389281,27726.808260970014,14524.66749880952,6.9819705572626845e-12,9198.383048398986,28982.056990709876,3.016982619286068e-11,0,28982.056990709905
2025-02-02,True,10015.607991751325,9786.803193705024,Optimal,False,0.0001091838487092834,0.03846789999806788,0.03967700000794139,93215.32582166983,20774.470563846266,17033.245474957148,9.301004411099711e-12,11117.822782780724,59464.702833963245,3.72181361285584e-11,0,59464.70283396328
2025-02-03,True,9786.803193705024,9594.126511240744,Optimal,False,0.0008373492099926116,0.04093550000106916,0.04132970000500791,92317.28118010993,20856.171234809914,17066.907714413886,1.1354472917446401e-11,8311.101159713906,58805.594431060614,4.736429559670796e-11,0,58805.594431060665
2025-02-04,True,9594.126511240744,9758.24732637566,Optimal,False,0.0,0.0651994000072591,0.04163340000377502,92501.4003986214,22986.231846083672,18471.13906170635,7.767009257975133e-12,6791.443664244079,58711.2885207256,3.294405154230518e-11,0,58711.28852072563
2025-02-05,True,9758.24732637566,9739.198054042332,Optimal,False,0.0009305359082842726,0.04074169999512378,0.04042989999288693,92008.03830038889,22270.559940999414,18056.297897309523,7.888671666681392,7053.237945032342,58625.11739607958,16.743705612556457,0,58641.861101692135
2025-02-06,True,9739.198054042332,9654.1913191164,Optimal,False,0.0,0.07346660000621341,0.038069100002758205,92611.42759995296,21751.21441269253,17694.989735714287,8.451905841866392e-12,8284.145706308058,58973.76849205137,3.719945596003527e-11,0,58973.76849205141
2025-02-07,True,9654.1913191164,9546.642388396824,Optimal,False,0.0,0.07869100000243634,0.039124000002630055,45664.585366240935,18391.933470570253,14994.260148809524,8.125056183416746e-12,10461.232377813547,23880.49365857299,3.142193349958688e-11,0,23880.49365857302
2025-02-08,True,9546.642388396824,9736.531826247354,Optimal,False,0.0,0.07363110000733286,0.0393233000067994,44821.26105819123,18012.728012367726,14419.409195952383,106.72893370913506,9757.508458818353,23376.799021041687,304.60437680587836,0,23681.403397847564
2025-02-09,True,9736.531826247354,9443.410203391535,Optimal,False,0.0,0.06974839999747928,0.0409881000086898,90072.4530599809,22023.428923605232,18102.786888690476,1.0949463558063144e-11,6596.395058399485,57097.98082605305,4.042820123117963e-11,0,57097.98082605309
2025-02-10,True,9443.410203391535,9337.047887007937,Optimal,False,0.0,0.0701814999920316,0.038866199989570305,90584.64526297766,19319.435908260828,15744.46917043651,7.547740210611664e-12,12683.040941820018,57284.78880173557,2.6559675347925804e-11,0,57284.7888017356
2025-02-11,True,9337.047887007937,9222.430882763229,Optimal,False,0.0,0.04122980000101961,0.045107300000381656,89836.25914058789,20737.827315193514,16900.795429126985,1.0434320074637071e-11,10778.630121188038,56664.31247913502,3.494371370038607e-11,0,56664.31247913506
2025-02-12,True,9222.430882763229,9338.335506562165,Optimal,False,0.0002461180532199761,0.040585599999758415,0.03976750001311302,88906.08818554544,20911.2536211459,16833.801271709137,9.597656003279553e-12,9561.899702775341,56033.56201714411,3.163034278941268e-11,0,56033.56201714414
2025-02-13,True,9338.335506562165,8314.535962252645,Optimal,False,0.0,0.12064850000024308,0.040057300007902086,83185.96927877572,18753.08515260925,16111.418563492061,127.01570666668131,9341.839379658553,52220.528910687215,273.33316152602293,0,52493.86207221324
2025-02-14,True,8314.535962252645,8098.096548723759,Optimal,False,0.0,0.08520770000177436,0.04234050000377465,36289.41248340021,18258.992763064125,14984.57961025794,1.2773337942917351e-11,3213.1975139273654,19048.193242408346,4.440279965933769e-11,0,19048.19324240839
2025-02-15,True,8098.096548723759,8724.580290694661,Optimal,False,0.0,0.13816410000436008,0.03962520000641234,37364.25503060455,18828.45954837351,14687.216866408733,1.8530121881354944e-11,3942.921248639792,19433.23029153467,6.029792151696079e-11,0,19433.23029153473
2025-02-16,True,8724.580290694661,8824.11614112412,Optimal,False,0.00030847871464916146,0.04154210000706371,0.041973900006269105,81427.56150875197,22845.70400386978,18415.437977748014,656.4438366766099,2276.3602193068036,50367.351475431395,3129.800493242448,0,53497.15196867384
2025-02-17,True,8824.11614112412,8911.088827138667,Optimal,False,0.00076720725260238,0.04042140000092331,0.041683500006911345,82720.13806601288,20087.575014785903,16192.66034456349,80.61698722223939,7721.977216346042,51167.43864417816,173.7417227980496,0,51341.18036697621
2025-02-18,True,8911.088827138667,9158.248769188274,Optimal,False,0.0,0.06392390000110026,0.04361520000384189,81396.55797657568,21453.125362120078,17154.587595472618,60.24797069446099,5066.8803972893575,50397.99436146984,144.1685106452648,0,50542.16287211511
2025-02-19,True,9158.248769188274,8615.016888029322,Optimal,False,0.0005379630706179407,0.040138199998182245,0.041625700003351085,80280.5905995758,22347.601835674355,18590.46617993929,308.68015066350944,3952.807711170899,49796.179295930495,986.6124811090386,0,50782.791777039536
2025-02-20,True,8615.016888029322,7842.682533144621,Optimal,False,0.0,0.1373375999974087,0.04126519999408629,78775.46383450748,20982.280978729425,17690.748512167065,146.07143012441904,4636.869064736201,48840.01566709513,621.365592747422,0,49461.38125984256
2025-02-21,True,7842.682533144621,7813.490446532626,Optimal,False,0.0,0.15043990001140628,0.04107859999930952,35759.134091152264,17490.97314350088,14193.96112418651,1.033701596542258e-11,6901.8600385045675,18684.190842317978,3.6532527836197205e-11,0,18684.190842318014
2025-02-22,True,7813.490446532626,9168.349864398366,Optimal,False,0.0,0.11809950000315439,0.03979860000254121,37284.536094758965,18910.6395157356,14098.24453166667,1.2755130285313498e-11,4627.378227356717,19370.282614258052,4.816245541272579e-11,0,19370.2826142581
2025-02-23,True,9168.349864398366,8866.788689098765,Optimal,False,0.0008679427899984766,0.040394600000581704,0.04227950000495184,79571.39652412481,21504.124441346266,17689.74585526012,16.118415555564923,4241.2826702608845,49299.6086288886,34.567619860034235,0,49334.176248748634
2025-02-24,True,8866.788689098765,9086.826541754628,Optimal,False,0.0008009278842344974,0.04078670000308193,0.03944719998980872,79889.76558560455,20456.410030197676,16371.65805706984,52.9062717000135,7654.88626751006,49232.99856250586,145.51308155703114,0,49378.51164406289
2025-02-25,True,9086.826541754628,8879.363831671295,Optimal,False,0.0,0.0664563000027556,0.04138809999858495,79329.23555049227,19375.21297782065,15880.638951109728,52.56292527778607,10065.901215725804,48975.389589390135,181.66853456516668,0,49157.0581239553
