date,interval,load_kwh,pv_kwh,price,price_forecast_0,q0,q,charged_units,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_start_kwh,soc_end_kwh,variant
2025-09-23,90,1062.897516666667,807.0136666666667,0.7575,0.7043,229.3286507936507,229.3286507936507,229.3286507936507,0.0,26.55519920634888,3.623767952376511e-13,0.0,10800.0,10770.494223104057,q2_cvar
2025-09-23,91,1076.8336166666666,789.0494166666667,0.7846,0.7503,493.1398454365077,493.1398454365077,493.1398454365077,32.784196551048,0.0,0.0,172.57144888545974,10770.494223104057,10800.0,q2_cvar
2025-09-23,92,1063.7416666666666,736.2062500000001,0.7548,0.7367,549.5497573412697,549.5497573412697,549.5497573412697,0.0,0.0,0.0,222.0143406746031,10800.0,10800.0,q2_cvar
2025-09-23,93,1020.0329333333334,717.7256666666667,0.7536,0.8127,454.1005309523812,454.1005309523812,454.1005309523812,0.0,0.0,0.0,151.79326428571449,10800.0,10800.0,q2_cvar
2025-09-23,94,1025.60495,672.6557666666666,0.8148,0.8523,378.4523064126976,378.4523064126976,378.4523064126976,0.0,0.0,0.0,25.50312307936406,10800.0,10800.0,q2_cvar
2025-09-23,95,1084.195,590.6125000000001,0.8978,0.8366,513.645748809524,513.645748809524,513.645748809524,0.0,0.0,0.0,20.06324880952411,10800.0,10800.0,q2_cvar
2025-09-23,96,1117.4952,528.06255,0.9325,0.8804,582.289975992064,582.289975992064,582.289975992064,0.0,7.142674007935784,4.0945025148175773e-13,0.0,10800.0,10792.063695546738,q2_cvar
2025-09-23,97,1108.5640166666667,472.75036666666665,0.9637,0.92,642.3331474206351,642.3331474206351,642.3331474206351,6.519497420635566,0.0,4.04121180963557e-13,0.0,10792.063695546738,10797.93124322531,q2_cvar
2025-09-23,98,1085.4916666666666,417.25625,0.9927,0.9152,691.0651331349206,691.0651331349206,691.0651331349206,2.2986186385444145,0.0,0.0,20.531097829709577,10797.93124322531,10800.0,q2_cvar
2025-09-23,99,1086.1258833333334,369.77835,0.9735,0.9005,705.8909521825398,705.8909521825398,705.8909521825398,0.0,10.456581150794046,0.0,3.641531520770514e-13,10800.0,10788.381576499118,q2_cvar
2025-09-23,100,1075.4214333333332,310.59875,0.9613,0.9281,756.6639950396826,756.6639950396826,756.6639950396826,0.0,8.158688293650085,4.991562718714704e-13,0.0,10788.381576499118,10779.316367283953,q2_cvar
2025-09-23,101,1058.285,244.23125,1.0104,0.9928,843.9142998015872,843.9142998015872,843.9142998015872,22.98181412894337,0.0,0.0,6.878735672643643,10779.316367283953,10800.0,q2_cvar
2025-09-23,102,1073.5455166666668,196.4585333333333,1.1132,1.0407,860.9814799603173,860.9814799603173,860.9814799603173,0.0,16.105503373015747,3.1619151741324463e-13,0.0,10800.0,10782.104996252205,q2_cvar
2025-09-23,103,1066.3225166666666,152.9859,1.1301,1.0656,871.6417861626975,871.6417861626975,871.6417861626975,0.0,41.694830503968845,2.700062395888381e-13,0.0,10782.104996252205,10735.77740680335,q2_cvar
2025-09-23,104,1061.415,105.03125,1.0787,1.0681,958.942446626984,958.942446626984,958.942446626984,2.558696626983874,0.0,0.0,2.273736754432321e-13,10735.77740680335,10738.080233767636,q2_cvar
2025-09-23,105,1111.272333333333,59.40966666666667,1.1143,1.0679,1056.002169642857,1056.002169642857,1056.002169642857,4.139502976191175,0.0,7.327471962526033e-13,0.0,10738.080233767636,10741.805786446208,q2_cvar
2025-09-23,106,981.0726333333332,21.90731666666667,1.1899,1.1769,942.7006561507934,942.7006561507934,942.7006561507934,0.0,16.46466051587395,0.0,7.283063041541027e-13,10741.805786446208,10723.511719206348,q2_cvar
2025-09-23,107,752.645,0.0,1.26,1.3248,102.50607638888904,102.50607638888904,102.50607638888904,0.0,650.1389236111116,0.0,6.821210263296962e-13,10723.511719206348,10001.135137416224,q2_cvar
2025-09-23,108,764.32985,0.0,1.3273,1.3204,0.1648263888890824,0.1648263888890824,0.1648263888890824,0.0,764.1650236111115,0.0,5.684341886080801e-13,10001.135137416224,9152.062888959434,q2_cvar
2025-09-23,109,830.9645,0.7372333333333333,1.3739,1.302,643.4266972222221,643.4266972222221,643.4266972222221,0.0,186.80056944444425,4.831690603168681e-13,0.0,9152.062888959434,8944.506700687829,q2_cvar
2025-09-23,110,834.4166666666666,0.0,1.3863,1.3348,83.0776625000002,83.0776625000002,83.0776625000002,0.0,751.3390041666664,0.0,0.0,8944.506700687829,8109.685584947088,q2_cvar
2025-09-23,111,836.15965,0.0,1.3617,1.3458,89.09475297619065,89.09475297619065,89.09475297619065,0.0,747.0648970238093,1.1368683772161605e-13,0.0,8109.685584947088,7279.613477142856,q2_cvar
2025-09-23,112,810.4176333333334,0.0529333333333333,1.2989,1.342,40.61164761904752,40.61164761904752,40.61164761904752,0.0,769.7530523809525,0.0,0.0,7279.613477142856,6424.332307830687,q2_cvar
2025-09-23,113,777.4266666666667,0.0,1.242,1.3489,303.0244665310506,303.0244665310506,303.0244665310506,0.0,474.40220013561583,2.842170943040401e-13,0.0,6424.332307830687,5897.218752124447,q2_cvar
2025-09-23,114,799.0988833333334,0.0,1.2579,1.3713,47.742983333333314,47.742983333333314,47.742983333333314,0.0,751.3558999999999,2.273736754432321e-13,0.0,5897.218752124447,5062.378863235558,q2_cvar
2025-09-23,115,825.5996666666666,0.0038,1.3209,1.3479,681.9318250000002,681.9318250000002,681.9318250000002,0.0,143.6640416666661,3.694822225952521e-13,0.0,5062.378863235558,4902.752150272596,q2_cvar
