date,plan_fee_yuan,emergency_fee_yuan,emergency_kwh,adjustment_abs_kwh,increase_fee_yuan,refund_yuan,decrease_penalty_yuan,base_plan_fee_yuan,final_contract_fee_yuan,bill_identity_error_yuan,total_fee_yuan,start_soc_kwh,end_soc_kwh,unused_kwh,conversion_loss_kwh
2025-04-28,38023.268353216066,5.96647645734194e-11,1.5963896871085126e-11,4613.720565445862,1255.6351369512095,-2149.7673749221385,1074.8836874610693,37842.51690372592,36529.83962010458,7.275957614183426e-12,38023.268353216125,1394.6795656327597,1454.4573400144598,1568.11717066513,3908.49352804896
2025-04-29,33134.418053845926,4.099529471446317e-11,1.1382894626876805e-11,2033.0910727396247,784.9422511183353,-836.8380320559005,418.41901602795025,32767.894818755547,32454.35162077854,-7.275957614183426e-12,33134.41805384597,1454.4573400144598,1675.1700850489558,1738.355820919162,3623.8458276697174
2025-04-30,31781.750336163455,3140.442869378827,775.3596447051756,1522.3149319206973,610.0178845867636,-813.1257775422226,406.5628887711113,31578.295340347806,31171.84815253009,0.0,34922.19320554228,1675.1700850489558,1398.506283892087,468.52021978566756,3395.049879139148
2025-05-01,33989.40452976821,10570.86598936603,2149.2585724392293,1312.0262338186628,1162.5543839744357,-212.99137984439858,106.49568992219929,32933.34583571597,33495.39071185452,1.4551915228366852e-11,44560.27051913424,1398.506283892087,1200.0,1961.8365831678475,3801.7869570328776
2025-05-02,17135.989657767423,10.864991584940583,5.05593050000571,2887.491214182881,3578.956859307078,-262.33994755182425,131.16997377591213,13688.202772236258,15811.834064222487,-3.637978807091713e-12,17146.854649352365,1200.0,1589.9337950307754,12051.40650284315,2607.4108908827448
2025-05-03,15379.619768987288,2299.0846877949552,405.1529333370354,2023.3328771614597,2836.666517975215,0.0,0.0,12542.953251012073,14434.064262995551,0.0,17678.704456782245,1589.9337950307754,1384.6199350426227,16867.599847222227,2502.8862195851643
2025-05-04,36586.23277039702,203.92043609772338,84.38219302217381,5442.4514742227075,2192.549339015818,-2439.362038750596,1219.681019375298,35613.364450756504,34635.70197134979,0.0,36790.153206494746,1384.6199350426227,1200.0,2.65122368503512e-11,3581.965390619681
2025-05-05,38948.09648308537,1686.6130189008059,384.12071457986895,6030.014820586308,3590.314254837821,-2822.8091061544355,1411.4045530772178,36769.18678132476,36339.92051172887,7.275957614183426e-12,40634.70950198617,1200.0,1325.359188274079,260.102899315928,3710.2439250916595
2025-05-06,37664.27622609475,2712.649322631749,598.3312885285217,6429.478053184419,6440.974341159278,-444.1987040026049,222.09935200130246,31445.401236936777,35295.18542704036,0.0,40376.925548726496,1325.359188274079,1281.9458045641898,357.69422708004385,3580.8626912113277
2025-05-07,37874.428324746026,1479.4282047273111,372.20739205255165,3121.314197849696,2975.7578318164606,-58.936081726630164,29.468040863315082,34928.13853379288,36853.04100661056,-7.275957614183426e-12,39353.856529473334,1281.9458045641898,1612.9648653504996,269.6219058353958,3741.1028373704335
2025-05-08,39093.86640429167,2519.4854231576824,571.343514203983,9671.4251441093,4603.571389340614,-3349.4698827107895,1674.7349413553948,36165.02995630645,35884.6076664894,7.275957614183426e-12,41613.351827449354,1612.9648653504996,1322.9141893669885,64.08163611112941,3755.9455824861525
2025-05-09,16172.374478842064,244.8848636250322,113.43574166667398,2962.277371984052,3826.255438666785,0.0,0.0,12346.11904017528,14896.95599928647,-3.637978807091713e-12,16417.259342467096,1322.9141893669885,1973.7260672536918,16877.389325704175,2535.7023342199864
2025-05-10,14865.613128250374,50.24718865316044,10.180769659237187,825.5711204260787,1169.7226802468454,-14.98707086005645,7.493535430028225,13703.383983433556,14468.212032738063,0.0,14915.860316903534,1973.7260672536918,1471.1948299594987,13554.910175102887,2474.7059261018044
2025-05-11,36684.991379351035,3094.136488356913,839.7155626347148,2826.9296686728667,998.5339552315211,-949.2895589477044,474.6447794738522,36161.10220359337,35877.501948133344,0.0,39779.127867707946,1471.1948299594987,1382.0964767967732,445.66444323046153,3884.771786150537
2025-05-12,38356.811390728515,2323.3109173915823,740.5508231514003,9490.323338545644,7945.603029194907,-1387.437989502899,693.7189947514495,31104.927356285054,35014.55805291209,7.275957614183426e-12,40680.122308120095,1382.0964767967732,2397.425278972356,508.83509757314545,3593.2558224967665
2025-05-13,37442.74373787263,115.356246912574,52.78590833335413,7959.555349798335,1822.679108134421,-2753.367385354032,1376.683692677016,36996.748322415224,35458.500342484134,7.275957614183426e-12,37558.09998478521,2397.425278972356,2376.610763835692,1002.9239336851537,3420.149129832711
2025-05-14,36567.55613818468,1959.4110827347076,822.4109951944653,7192.622570249451,1622.652686738391,-3222.2104311663725,1611.1052155831862,36556.00866702948,34415.5666936887,-7.275957614183426e-12,38526.96722091939,2376.610763835692,1676.176048691149,363.68774862530074,3694.1633760455074
2025-05-15,39122.352617879944,546.3420971042228,173.32890877780093,9146.511244076039,3156.5550765907474,-3198.9319733127154,1599.4659866563577,37565.26352794555,36470.701605693335,0.0,39668.694714984165,1676.176048691149,2739.6464692080194,820.6278016716785,3886.256193036823
2025-05-16,14382.67963073547,2.93506150217393e-11,6.184913692308669e-12,1565.7357966995546,5.047391807428035,-1683.6839230248365,841.8419615124183,15219.474200440462,13539.155205287245,-1.8189894035458565e-12,14382.6796307355,2739.6464692080194,1745.9626527391372,21409.209560562424,2246.761849900484
2025-05-17,15289.317554839676,85.11745561758741,39.93942086811558,1221.4357467724549,347.65390168839406,-965.6025286921637,482.80126434608184,15424.464917497362,14690.631656597461,1.8189894035458565e-12,15374.435010457262,1745.9626527391372,1813.7200381842736,14471.455879551697,2336.6399340685107
2025-05-18,37063.49818338356,1509.4833979017708,681.9168991111226,5977.520010218802,52.585726642810826,-3881.386234718676,1940.693117359338,38951.60557410008,35105.276490476615,7.275957614183426e-12,38572.981581285334,1813.7200381842736,1919.8687770908982,1180.0796276361439,3642.275986571466
2025-05-19,34837.012547313636,907.2920682625448,276.4834750000107,3075.549956996557,75.02351624997921,-1755.0987065976874,877.5493532988437,35639.5383843625,33934.4553552648,0.0,35744.304615576184,1919.8687770908982,2230.8132661427157,3589.20288219137,3576.397875754402
2025-05-20,36205.23937473832,4100.367916117185,1218.3472073832108,4290.116567211603,2146.5221769611544,-2051.0522233053634,1025.5261116526817,35084.24330942985,34464.20587076525,7.275957614183426e-12,40305.6072908555,2230.8132661427157,1718.482207358699,182.05987832716403,3669.483809651295
2025-05-21,37491.127580503555,5.0676344676148234e-11,1.432232110687437e-11,8750.292461278323,4830.206866522542,-2777.310424444491,1388.6552122222456,34049.57592620325,34492.40341277379,7.275957614183426e-12,37491.127580503606,1718.482207358699,1595.7317377218537,306.95721321297776,3433.065557696694
2025-05-22,35570.03860726283,7.624102416059486e-11,2.088884620832232e-11,2000.5978651254054,51.016387423544806,-2268.165673612131,1134.0828368060654,36653.10505664535,34418.950307982246,7.275957614183426e-12,35570.038607262904,1595.7317377218537,2364.464448662484,192.7962592542414,3666.428282940606
2025-05-23,15412.664257549543,3.126859968172191e-11,7.532696688627993e-12,1742.3462111247522,712.1497898018231,-1378.2874571278983,689.1437285639491,15389.65819631167,14486.13726571832,-1.8189894035458565e-12,15412.664257549573,2364.464448662484,2509.551985042642,18200.112917942482,2308.609006378115
2025-05-24,14869.070494599146,2.114390051932702e-11,5.100586619732894e-12,2123.971104818531,11.164389067355353,-2358.0518361197774,1179.0259180598887,16036.932023591678,13686.323113516804,0.0,14869.070494599167,2509.551985042642,2179.045716926399,20326.3905040281,2248.139242593307
2025-05-25,35528.8137221393,1221.3001790932053,555.8497471666726,3417.650703017092,471.70566870995617,-2137.2599251476818,1068.6299625738409,36125.73801600318,34302.94853666214,0.0,36750.1139012325,2179.045716926399,2828.6097539815332,2559.235281522224,3631.2830687885225
2025-05-26,38668.058233621545,1232.6404165029082,510.5999657904892,6503.150451393169,4270.945294013073,-1509.6126300297417,754.8063150148708,35151.91925462334,36489.603487268985,0.0,39900.698650124454,2828.6097539815332,2466.9538358377454,1066.5871965450417,3722.6417846769864
2025-05-27,36722.27857472375,3363.1283570616706,851.5031293085153,9524.378218251431,4432.243603894569,-3646.665187033807,1823.3325935169034,34113.36756434609,33421.53144657532,7.275957614183426e-12,40085.40693178542,2466.9538358377454,2145.2287830758105,2198.5715631682647,3310.890304228192
2025-05-28,38036.30785660566,8.896377187568088,4.127291666685801,5841.308182055476,1396.3377046626035,-3266.5693004787618,1633.2846502393809,38273.25480218243,35937.577304812075,0.0,38045.20423379323,2145.2287830758105,2796.098329763426,1966.6667777721902,3396.203667880266
2025-05-29,38817.69564044886,8.43583031207018e-11,2.244049390753844e-11,6141.740752721842,2231.5356990654163,-2473.331610906933,1236.6658054534664,37822.82574683691,36837.18460197358,7.275957614183426e-12,38817.69564044895,2796.098329763426,3155.82598956204,1380.9582885554796,3451.7725630651807
2025-05-30,15288.494294331224,4.0648855725855525e-11,1.0094258762194386e-11,1546.5873352203066,90.10189656104652,-1594.039040896668,797.019520448334,15995.411918218511,14461.44080836254,0.0,15288.494294331264,3155.82598956204,2930.874277656767,17696.275108306396,2274.6419965158657
2025-05-31,15981.213574220365,1.6971577476709854e-11,4.3149928075081334e-12,3689.4950944066945,9.539815158378083,-3734.2402240017173,1867.1201120008586,17838.793871062844,14110.91352383338,0.0,15981.21357422038,2930.874277656767,2437.8384082116586,16574.194381824567,2388.796320333803
2025-06-01,49563.41292803418,4025.7976401544156,1216.1698741578043,8568.406495850695,4052.5357060939605,-4235.626280014416,2117.813140007208,47628.690361947425,46094.754552662314,7.275957614183426e-12,53589.210568188595,2437.8384082116586,1200.0,559.4024380236431,3644.436092875317
2025-06-02,51468.48710076084,5856.277568608191,1449.6308382370244,16243.6010645815,6441.50208796237,-6781.583290361255,3390.7916451806277,48417.77665797909,45930.528092926084,1.4551915228366852e-11,57324.76466936903,1200.0,1670.8000447026602,12.015405555570329,3808.0296297868817
2025-06-03,49418.63732457321,662.821015472146,233.5423444184396,5469.132466554812,3815.6416625739125,-1197.9399789904764,598.9699894952382,46201.96565149454,47547.78678088668,-1.4551915228366852e-11,50081.458340045356,1670.8000447026602,2206.8766889199005,1496.5116630063783,3551.232633641723
2025-06-04,53239.05448503913,1806.8089635073538,797.9902697359892,21836.939050915316,5974.0817834160625,-11244.071533726279,5622.0357668631395,52887.00846848621,45625.65812370398,-7.275957614183426e-12,55045.863448546486,2206.8766889199005,1421.8868354731821,46.0185205724209,3762.880508712947
2025-06-05,50244.981161809934,4426.572466676998,1319.0629110610757,7398.103426451574,7199.9137171554985,-698.1277370831432,349.0638685415716,43394.13131319601,47495.94605421653,0.0,54671.55362848693,1421.8868354731821,1240.6072506698242,1319.9094579452428,3808.389112180214
2025-06-06,22929.5856268034,2647.222848650873,1228.122240833344,3274.5894147620797,4121.473614480511,-270.2089619562229,135.10448097811144,18943.216493301,21420.656607665118,0.0,25576.808475454272,1240.6072506698242,1989.3050708424205,2592.998455173866,2461.1114431842834
2025-06-07,22203.570070807793,1990.2410718495853,915.7148978888973,2988.368734590521,2129.828808693541,-989.2284142405713,494.61420712028564,20568.355469234535,20999.012927456326,0.0,24193.811142657378,1989.3050708424205,2254.961704471159,2858.923036831287,2914.8812815567408
2025-06-08,46309.24036426908,154.5111008917538,68.3035750000213,3853.766018210015,2901.4097972790933,-1092.0659498034242,546.0329749017121,43953.8635418917,44796.07079027433,0.0,46463.75146516083,2254.961704471159,2150.809162088991,1196.5097762679156,3362.5479350738615
