date,total_fee,initial_plan_fee,increase_fee,refund,cancel_penalty,emergency_fee,emergency_kwh,unused_kwh,start_soc,end_soc,fallbacks
2025-06-28,18777.036800696773,19659.60088036171,228.25837818723542,2221.6449157043853,1110.8224578521927,1.8834946491352867e-11,5.241140854650439e-12,11556.694400985125,3472.2658814053084,2480.8329666732843,0
2025-06-29,56783.55106681521,51141.96748560465,7044.259682742293,2805.3522030636127,1402.6761015318064,6.742961833339223e-11,1.4807710613240488e-11,2370.7916962594913,2480.8329666732843,3602.672099395635,0
2025-06-30,54047.48558336664,55506.50045814976,213.42685812377317,3423.4349727716162,1711.7174863858081,39.27575347891035,5.654848963926022,2682.676104809868,3602.672099395635,3161.678984739156,0
2025-07-01,69872.42539350636,53806.1054793892,13511.344461509087,0.0,0.0,2554.9754526080646,1060.5639150000345,42.34201598436537,3161.678984739156,1605.8724219998116,0
2025-07-02,64854.720796109206,53689.69291566742,9199.833631196161,527.5939236014888,263.7969618007444,2228.991211046348,795.4181281443986,335.8997133212992,1605.8724219998116,2225.587699102059,0
2025-07-03,68857.7328356726,63204.14221900761,6205.738657994419,2045.2388877849885,1022.6194438924942,470.4714025630657,128.36467080073328,1266.9404151914368,2225.587699102059,2289.9005391971136,0
2025-07-04,28413.17143360662,22615.04325834795,2998.444458957118,1173.5317720348119,586.7658860174059,3386.4496023189613,842.7169888084767,10422.822440225313,2289.9005391971136,1212.3079667874297,0
2025-07-05,25522.92486413249,23536.18253009297,2058.2537891423144,143.0229102056516,71.5114551028258,3.972867279600223e-11,9.316769578049389e-12,10679.922409900144,1212.3079667874297,1904.5986264808507,0
2025-07-06,69539.61681230464,62605.867559766426,6350.490895096065,1778.5759012331946,889.2879506165973,1472.5463080587722,198.56084181845782,1380.6522785449663,1904.5986264808507,1839.7578830820335,0
2025-07-07,64957.856507209995,67989.01502893919,2311.8299084173123,10685.976860293133,5342.988430146566,6.723332046654207e-11,1.4143908266817107e-11,1741.1759751511609,1839.7578830820335,2291.1624648813886,0
2025-07-08,74507.91776429412,83285.00076348368,208.7207782156464,18031.392820950008,9015.696410475004,29.892633069759025,3.4149349482826823,7109.43709919666,2291.1624648813886,4125.6727533003195,0
2025-07-09,73939.32046318872,81956.18838555335,1309.3731463586091,18652.48213744652,9326.24106872326,5.502117841893472e-11,1.0591028054562912e-11,9415.439794481927,4125.6727533003195,4239.4154073850805,0
2025-07-10,70723.774711604,77835.67341628978,0.0,14223.797409371626,7111.898704685813,5.154992566147598e-11,1.1258993737328638e-11,8170.406287068167,4239.4154073850805,4191.96822512195,0
2025-07-11,32492.43877521767,36965.994503850095,0.0,8947.111457264913,4473.5557286324565,2.7939377922336916e-11,6.323830348264892e-12,14411.814647152878,4191.96822512195,2990.058288135215,0
2025-07-12,29621.859268356144,31601.743179505895,541.466813981953,5042.701450263459,2521.3507251317296,1.4670150427775755e-11,3.5091929362351948e-12,14564.885404356859,2990.058288135215,2008.4889044233314,0
