energy,value
1200.0,0.0
1600.0,-172.25921942062996
2000.0,-383.5471945613026
2400.0,-560.490172077858
2800.0,-763.5317211957226
3200.0,-952.8322615053476
3600.0,-1146.639071772719
4000.0,-1338.4462567153605
4400.0,-1528.1993361111963
4800.0,-1721.6353904687785
5200.0,-1909.3944082368253
5600.0,-2101.138078179283
6000.0,-2295.9842211819123
6400.0,-2487.4766364239113
6800.0,-2676.357479868595
7200.0,-2862.6842975451946
7600.0,-3052.4887274232897
8000.0,-3245.9609139894674
8400.0,-3435.379647758222
8800.0,-3624.1796477582247
9200.0,-3812.9068136936985
9600.0,-4002.880585940642
10000.0,-4186.929020709249
10400.0,-4353.422214898012
10800.0,-4519.751542700535
