energy,value
1200.0,0.0
1600.0,-191.49881431643735
2000.0,-382.69881431643444
2400.0,-573.8799390017084
2800.0,-765.0354945572763
3200.0,-955.9399782872788
3600.0,-1146.7105934804858
4000.0,-1337.1550379249238
4400.0,-1527.5111350635343
4800.0,-1717.6889128413168
5200.0,-1907.6793538278434
5600.0,-2097.546020494512
6000.0,-2287.3769603113105
6400.0,-2477.1962583049244
6800.0,-2666.9295916382544
7200.0,-2856.498318303122
7600.0,-3045.2983183031247
8000.0,-3234.0501543372884
8400.0,-3422.7168210039526
8800.0,-3608.6792066848866
9200.0,-3783.340230824164
9600.0,-3953.937389964376
10000.0,-4123.118191025365
10400.0,-4288.140413247595
10800.0,-4451.917325313283
