energy,value
1200.0,0.0
1600.0,-191.59999999999127
2000.0,-383.0175034316053
2400.0,-574.2175034316024
2800.0,-765.388252267614
3200.0,-956.5438078231673
3600.0,-1147.4137378660234
4000.0,-1338.2137378660263
4400.0,-1528.659149289997
4800.0,-1718.9851280157454
5200.0,-1909.1629057935206
5600.0,-2099.1442949503326
6000.0,-2289.010961616994
6400.0,-2478.8336177433303
6800.0,-2668.61961436765
7200.0,-2858.352947700987
7600.0,-3047.383544919736
8000.0,-3236.1703186303857
8400.0,-3424.8369852970573
8800.0,-3608.334691562355
9200.0,-3779.821349118938
9600.0,-3946.768185805755
10000.0,-4112.802535845782
10400.0,-4277.916666757919
10800.0,-4442.938888980134
