energy,value
1200.0,0.0
1600.0,-212.462465689292
2000.0,-404.06246568929055
2400.0,-574.7991145170963
2800.0,-766.038015143451
3200.0,-957.2360838420718
3600.0,-1148.391639397625
4000.0,-1339.4429200373997
4400.0,-1530.2429200373954
4800.0,-1720.8811241373915
5200.0,-1911.3255685818367
5600.0,-2101.6045332877984
6000.0,-2291.777446891443
6400.0,-2481.673761661128
6800.0,-2671.5352406030797
7200.0,-2861.3574628252973
7600.0,-3051.150239901959
8000.0,-3240.8835732352964
8400.0,-3430.112874073231
8800.0,-3618.912874073234
9200.0,-3807.616029505749
9600.0,-3996.2797209562414
10000.0,-4176.694360248599
10400.0,-4347.043767894982
10800.0,-4513.112221102689
