energy,value
1200.0,0.0
1600.0,-182.3293265563334
2000.0,-375.5107699698565
2400.0,-575.5780341501159
2800.0,-748.3071929839025
3200.0,-958.6518147940915
3600.0,-1140.9132000450263
4000.0,-1323.7005075320267
4400.0,-1505.9819814042494
4800.0,-1722.2067348882993
5200.0,-1899.0651053857036
5600.0,-2103.429970254001
6000.0,-2283.0791589504515
6400.0,-2458.199054663779
6800.0,-2673.6321216041724
7200.0,-2863.465856375373
7600.0,-3053.2893361504575
8000.0,-3236.09039079415
8400.0,-3425.8843697669618
8800.0,-3598.7725401723874
9200.0,-3802.250006155733
9600.0,-3973.849578663572
10000.0,-4180.62787860075
10400.0,-4326.511140354549
10800.0,-4512.067149451515
