energy,value
1200.0,0.0
1600.0,-189.88729820052686
2000.0,-382.3673726030611
2400.0,-572.2657967113191
2800.0,-769.600658018142
3200.0,-961.5517390107707
3600.0,-1153.845495828813
4000.0,-1347.1809789086474
4400.0,-1537.668403337113
4800.0,-1730.560215002828
5200.0,-1916.2408043900505
5600.0,-2110.351294855689
6000.0,-2293.90381332126
6400.0,-2478.5606797468135
6800.0,-2676.9326363507353
7200.0,-2875.4066592993986
7600.0,-3044.445412972833
8000.0,-3256.03009631615
8400.0,-3429.6933368607497
8800.0,-3614.3736129865138
9200.0,-3801.437319628749
9600.0,-3995.8727423037417
10000.0,-4207.46344312407
10400.0,-4348.755290507332
10800.0,-4539.01072288501
