energy,value
1200.0,0.0
1600.0,-191.6054692198304
2000.0,-383.2260487596359
2400.0,-574.8260487596344
2800.0,-766.1680461959477
3200.0,-957.4599012999824
3600.0,-1118.632919735839
4000.0,-1339.9990512621625
4400.0,-1503.1152131199815
4800.0,-1721.476007469464
5200.0,-1907.7786955960255
5600.0,-2102.2083271804913
6000.0,-2292.134191116089
6400.0,-2482.7679314278867
6800.0,-2672.4536834459796
7200.0,-2862.4602994446323
7600.0,-3043.774007238033
8000.0,-3236.7274105093384
8400.0,-3415.273747407733
8800.0,-3619.581215278893
9200.0,-3797.240128529982
9600.0,-3994.4219874804803
10000.0,-4183.851050109548
10400.0,-4352.841857870433
10800.0,-4517.387574249373
