energy,value
1200.0,0.0
1600.0,-172.35834709929622
2000.0,-384.41596677846246
2400.0,-564.8569634670712
2800.0,-768.0386431494189
3200.0,-959.4443192775216
3600.0,-1111.4261918757402
4000.0,-1345.1729795002248
4400.0,-1505.009247873386
4800.0,-1728.1454490893739
5200.0,-1890.494976613285
5600.0,-2105.6450001330013
6000.0,-2288.9282376242554
6400.0,-2490.6798049489516
6800.0,-2680.9610646127257
7200.0,-2867.932622871136
7600.0,-3058.6139502954175
8000.0,-3251.9003912544067
8400.0,-3442.112601544235
8800.0,-3623.800670307108
9200.0,-3814.505555005737
9600.0,-4005.343804999975
10000.0,-4193.102720933995
10400.0,-4356.951251045313
10800.0,-4526.233609555049
