energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.1999999999971
2400.0,-574.6545125374978
2800.0,-765.8545125375022
3200.0,-957.0304242961138
3600.0,-1148.185979851667
4000.0,-1339.0946459738916
4400.0,-1529.8946459738872
4800.0,-1720.3484139916618
5200.0,-1910.756302550275
5600.0,-2100.93408032805
6000.0,-2291.0103306979145
6400.0,-2480.876997364583
6800.0,-2670.7219061840296
7200.0,-2860.5441284062545
7600.0,-3050.3101647637523
8000.0,-3240.0434980970895
8400.0,-3429.028402997923
8800.0,-3617.8235838783366
9200.0,-3806.490250545001
9600.0,-3992.090556847441
10000.0,-4156.901836592573
10400.0,-4336.029969047711
10800.0,-4501.052191269933
