energy,value
1200.0,0.0
1600.0,-191.8344504155284
2000.0,-381.32906333810024
2400.0,-572.0972279096732
2800.0,-762.9912090708422
3200.0,-952.1409547989988
3600.0,-1142.5286996567083
4000.0,-1331.1381484298927
4400.0,-1520.8415309281518
4800.0,-1707.2727425837038
5200.0,-1898.1578535451863
5600.0,-2084.9479896679168
6000.0,-2272.9299865230696
6400.0,-2439.1544373460038
6800.0,-2604.1320787988006
7200.0,-2766.418566227583
7600.0,-2926.9063877206245
8000.0,-3086.7103877206246
8400.0,-3245.9825911661756
8800.0,-3404.7856398239037
9200.0,-3563.154034642306
9600.0,-3721.365220693162
10000.0,-3879.513220693161
10400.0,-4037.5381213180444
10800.0,-4195.314200194094
