energy,value
1200.0,0.0
1600.0,-190.7193525105031
2000.0,-381.16379695494834
2400.0,-571.4857812260234
2800.0,-761.6635590038059
3200.0,-951.6171827737635
3600.0,-1141.4838494404285
4000.0,-1331.3109033187575
4400.0,-1521.122062378743
4800.0,-1710.8553957120766
5200.0,-1900.3426394252892
5600.0,-2089.1426394252885
6000.0,-2277.8886212536017
6400.0,-2466.555287920268
6800.0,-2651.6626326549303
7200.0,-2824.672315759384
7600.0,-2991.172074833319
8000.0,-3156.194297055541
8400.0,-3320.540433173428
8800.0,-3480.3444331734263
9200.0,-3639.7169957490223
9600.0,-3798.612688648187
10000.0,-3957.029729709853
10400.0,-4115.249729709854
10800.0,-4273.412402338188
