energy,value
1200.0,0.0
1600.0,-191.59999999999854
2000.0,-383.1999999999971
2400.0,-574.7999999999956
2800.0,-766.0267877424922
3200.0,-957.2211734861048
3600.0,-1148.376729041658
4000.0,-1339.4280261016684
4400.0,-1530.228026101664
4800.0,-1720.86623020166
5200.0,-1911.3106746461053
5600.0,-2101.590305332218
6000.0,-2291.7680831100006
6400.0,-2481.66291494749
6800.0,-2671.5228703161047
7200.0,-2861.345092538322
7600.0,-3051.1378696149914
8000.0,-3240.8712029483286
8400.0,-3430.105962086658
8800.0,-3618.905962086661
9200.0,-3807.581926641833
9600.0,-3996.1610337826132
10000.0,-4176.674441062394
10400.0,-4346.907186437427
10800.0,-4512.689880210855
