energy,value
1200.0,0.0
1600.0,-183.498102008547
2000.0,-379.70273440387246
2400.0,-573.3183282566388
2800.0,-762.0056353416003
3200.0,-954.7067771403381
3600.0,-1145.5961557934643
4000.0,-1335.2689060013945
4400.0,-1522.9131572743936
4800.0,-1718.2408642088485
5200.0,-1908.5402996201956
5600.0,-2098.1366261825824
6000.0,-2289.410634304768
6400.0,-2477.9067603054355
6800.0,-2669.8884059935226
7200.0,-2858.954688753438
7600.0,-3049.170727531382
8000.0,-3238.3500483926255
8400.0,-3426.978256973882
8800.0,-3614.661804765936
9200.0,-3804.384567452813
9600.0,-3992.9031433247
10000.0,-4176.614618395863
10400.0,-4344.988308859349
10800.0,-4508.013981386146
