energy,value
1200.0,0.0
1600.0,-191.59999999999127
2000.0,-383.1999999999971
2400.0,-574.7147746424962
2800.0,-765.9147746424933
3200.0,-957.0978742351363
3600.0,-1148.2534297906896
4000.0,-1339.2140788984689
4400.0,-1530.0140788984718
4800.0,-1720.5259560529084
5200.0,-1910.970400497361
5600.0,-2101.1500924743013
6000.0,-2291.2751489587536
6400.0,-2481.141815625415
6800.0,-2670.9933024165293
7200.0,-2860.815524638747
7600.0,-3050.5960203120776
8000.0,-3240.329353645415
8400.0,-3429.4557030487485
8800.0,-3618.2557030487515
9200.0,-3806.950331277083
9600.0,-3995.6169979437473
10000.0,-4171.13433984157
10400.0,-4342.50395824587
10800.0,-4508.470599918197
