energy,value
1200.0,0.0
1600.0,-194.2180426976338
2000.0,-385.81804269763234
2400.0,-577.2392757351336
2800.0,-768.4392757351306
3200.0,-956.995417609447
3600.0,-1148.1509731650003
4000.0,-1339.0487068516668
4400.0,-1529.8487068516697
4800.0,-1720.340366911667
5200.0,-1901.8597254893539
5600.0,-2092.037503267129
6000.0,-2293.5817599568036
6400.0,-2483.448426623465
6800.0,-2673.2896753245805
7200.0,-2851.6086731040778
7600.0,-3041.368279730741
8000.0,-3239.9867948091705
8400.0,-3428.8713934724947
8800.0,-3617.6630696616776
9200.0,-3806.3297363283345
9600.0,-3995.060102320691
10000.0,-4168.849626920899
10400.0,-4338.920010634611
10800.0,-4501.531813525253
