energy,value
1200.0,0.0
1600.0,-191.36421920997964
2000.0,-383.80275367476133
2400.0,-560.3040404773565
2800.0,-758.1817016558052
3200.0,-947.0630113166553
3600.0,-1140.1695462485804
4000.0,-1311.3499355054955
4400.0,-1519.321938928384
4800.0,-1708.75238621678
5200.0,-1904.6885884930525
5600.0,-2090.531324340336
6000.0,-2266.1528582652827
6400.0,-2466.399282004386
6800.0,-2657.0833911519003
7200.0,-2863.7907428567996
7600.0,-3024.9785140949753
8000.0,-3228.7065944944407
8400.0,-3420.288106323984
8800.0,-3613.660080597707
9200.0,-3804.5655761144735
9600.0,-3994.616547520971
10000.0,-4180.458128991057
10400.0,-4351.595266444747
10800.0,-4513.163852886144
