energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.20000000000437
2400.0,-574.6622464939283
2800.0,-765.8622464939326
3200.0,-957.0402903215872
3600.0,-1148.1958458771478
4000.0,-1339.1228421333362
4400.0,-1529.9228421333391
4800.0,-1720.4417502228607
5200.0,-1910.8750950677786
5600.0,-2101.052872845554
6000.0,-2291.1725343683356
6400.0,-2481.039201035004
6800.0,-2670.8916684048017
7200.0,-2860.7138906270266
7600.0,-3050.4922884510743
8000.0,-3240.225621784404
8400.0,-3429.321004770238
8800.0,-3618.1210047702334
9200.0,-3806.8019845246454
9600.0,-3994.714620499857
10000.0,-4173.880287499662
10400.0,-4341.569018480062
10800.0,-4506.591240702284
