energy,value
1200.0,0.0
1600.0,-225.62247297737485
2000.0,-395.8746637626173
2400.0,-609.725854192613
2800.0,-793.4668663798147
3200.0,-985.5735109956004
3600.0,-1177.4217881663644
4000.0,-1345.3630898016636
4400.0,-1568.6365137831672
4800.0,-1728.8168365909587
5200.0,-1950.0275287951881
5600.0,-2122.151997579167
6000.0,-2317.5340836355244
6400.0,-2520.834341916154
6800.0,-2702.8050317459492
7200.0,-2903.128781101208
7600.0,-3088.558281863683
8000.0,-3279.6590112701815
8400.0,-3469.392344603504
8800.0,-3652.8391016615715
9200.0,-3841.6055038384147
9600.0,-4041.142750676976
10000.0,-4229.80941734364
10400.0,-4389.512416243939
10800.0,-4554.534638466161
