energy,value
1200.0,0.0
1600.0,-194.5485850134428
2000.0,-386.11844756291976
2400.0,-564.7575089632955
2800.0,-768.9529787099164
3200.0,-953.0089089479006
3600.0,-1142.0660894736357
4000.0,-1325.0886699880502
4400.0,-1519.295521741311
4800.0,-1675.981504342817
5200.0,-1900.5479711279331
5600.0,-2096.342342895732
6000.0,-2293.7503883392055
6400.0,-2474.8250628842434
6800.0,-2670.558457042527
7200.0,-2843.6761378381852
7600.0,-3027.0547014731637
8000.0,-3222.6817065181676
8400.0,-3421.3462000651925
8800.0,-3587.326189532716
9200.0,-3795.1736146485855
9600.0,-3986.0850230331926
10000.0,-4179.806284512742
10400.0,-4317.725061252808
10800.0,-4529.664749179581
