energy,value
1200.0,0.0
1600.0,-174.52529820990458
2000.0,-367.5158039063899
2400.0,-548.1087999073643
2800.0,-745.4799027509725
3200.0,-935.6999795627707
3600.0,-1145.995689154479
4000.0,-1302.072710441069
4400.0,-1489.3685524181565
4800.0,-1674.2234127075862
5200.0,-1876.4191753392806
5600.0,-2056.5051584011962
6000.0,-2291.1211903265867
6400.0,-2482.3791910666187
6800.0,-2644.1123888250004
7200.0,-2828.2291163792543
7600.0,-3053.386211073441
8000.0,-3216.926303417822
8400.0,-3432.88360762292
8800.0,-3621.047782667498
9200.0,-3800.0130738072476
9600.0,-3989.004299627617
10000.0,-4145.469000410085
10400.0,-4315.732769150098
10800.0,-4480.172911707516
