energy,value
1200.0,0.0
1600.0,-188.79999999999927
2000.0,-377.4877809621594
2400.0,-565.7431241112026
2800.0,-741.9592532388178
3200.0,-908.1036802765993
3600.0,-1073.1259024988212
4000.0,-1234.5750272776422
4400.0,-1394.1092124576408
4800.0,-1553.1130851826401
5200.0,-1711.5490851826398
5600.0,-1869.7761503633556
6000.0,-2027.9435852569259
6400.0,-2186.014045079308
6800.0,-2343.913396420856
7200.0,-2501.521396420856
7600.0,-2658.9874696965708
8000.0,-2816.366858528356
8400.0,-2973.6416595407354
8800.0,-3130.8164765500223
9200.0,-3287.902531562404
9600.0,-3444.862531562405
10000.0,-3601.730625364191
10400.0,-3758.5597965481174
10800.0,-3915.327812849906
