energy,value
1200.0,0.0
1600.0,-200.81168398355658
2000.0,-405.73553839510714
2400.0,-570.5404866825484
2800.0,-784.0095807183898
3200.0,-978.4682075711753
3600.0,-1165.1795468391865
4000.0,-1362.4698171539349
4400.0,-1549.3826806729485
4800.0,-1723.5620047546763
5200.0,-1917.8289344869845
5600.0,-2124.8499961424095
6000.0,-2301.111578860342
6400.0,-2490.272595574257
6800.0,-2693.3773786071615
7200.0,-2863.319041351635
7600.0,-3058.0382282913342
8000.0,-3249.6098896375333
8400.0,-3438.380930434956
8800.0,-3642.5833949348307
9200.0,-3808.9802771082723
9600.0,-4013.0429429983924
10000.0,-4202.922355847175
10400.0,-4369.713111069836
10800.0,-4534.256816911777
