energy,value
1200.0,0.0
1600.0,-175.62923579440394
2000.0,-383.3432316889157
2400.0,-563.5704498157284
2800.0,-736.2063089060903
3200.0,-947.4943320891107
3600.0,-1125.4860921519721
4000.0,-1335.8403382008619
4400.0,-1506.8634175892294
4800.0,-1718.3210323185922
5200.0,-1901.3593345352638
5600.0,-2103.721009894696
6000.0,-2267.368943330577
6400.0,-2485.6899141100293
6800.0,-2664.4594913803267
7200.0,-2839.5778045718
7600.0,-3049.667334082551
8000.0,-3223.2923272986372
8400.0,-3422.54835873521
8800.0,-3597.987206220165
9200.0,-3809.0981812920436
9600.0,-3998.1482715356833
10000.0,-4185.360742154997
10400.0,-4355.767413917576
10800.0,-4520.487331198536
