energy,value
1200.0,0.0
1600.0,-171.549699284893
2000.0,-363.14969928488426
2400.0,-554.5171336627973
2800.0,-745.7171336627944
3200.0,-956.9269442100558
3600.0,-1127.9947042057756
4000.0,-1318.7947042057713
4400.0,-1509.3693924292456
4800.0,-1699.813836873691
5200.0,-1890.0243283601594
5600.0,-2080.13128989072
6000.0,-2269.9979565573813
6400.0,-2459.840180495077
6800.0,-2649.6624027172948
7200.0,-2839.4139030488077
7600.0,-3029.1423111002296
8000.0,-3218.035595055626
8400.0,-3406.835595055629
8800.0,-3595.511527334136
9200.0,-3784.0938186708445
9600.0,-3969.741425793123
10000.0,-4150.738813379059
10400.0,-4318.72506882812
10800.0,-4482.8897548430905
