energy,value
1200.0,0.0
1600.0,-194.33700271709495
2000.0,-381.1611314595448
2400.0,-576.8034414066697
2800.0,-753.2073329648556
3200.0,-952.2743660080105
3600.0,-1131.3335876800993
4000.0,-1289.466029547557
4400.0,-1457.476683255909
4800.0,-1616.9034974313345
5200.0,-1775.8463794348118
5600.0,-1934.2292100843224
6000.0,-2092.479810357585
6400.0,-2250.6347845060864
6800.0,-2408.685019049786
7200.0,-2566.561146285767
7600.0,-2724.1801395377333
8000.0,-2881.668621715002
8400.0,-3039.0541202848854
8800.0,-3196.341374189369
9200.0,-3353.5099000596
9600.0,-3510.583891793285
10000.0,-3667.5698453111763
10400.0,-3824.4596194522164
10800.0,-3980.991993818101
