energy,value
1200.0,0.0
1600.0,-191.59999999999854
2000.0,-383.20000000000437
2400.0,-574.8000000000029
2800.0,-766.0151210621407
3200.0,-957.2095179929311
3600.0,-1148.3650735484916
4000.0,-1339.4036722603923
4400.0,-1530.2036722603953
4800.0,-1720.8310381541596
5200.0,-1911.2754825986049
5600.0,-2101.5550202647064
6000.0,-2291.7327980424816
6400.0,-2481.6636129161634
6800.0,-2671.530279582832
7200.0,-2861.3559092669966
7600.0,-3051.1654898806883
8000.0,-3240.898823214018
8400.0,-3430.3093635190235
8800.0,-3619.109363519019
9200.0,-3807.82875537176
9600.0,-3996.4954220384316
10000.0,-4179.958134860142
10400.0,-4348.0420662923425
10800.0,-4513.121099219541
