energy,value
1200.0,0.0
1600.0,-188.9679489587652
2000.0,-377.76794895876446
2400.0,-566.4381989996582
2800.0,-754.1050743169944
3200.0,-926.982595522928
3600.0,-1093.1816714224406
4000.0,-1258.2038936446625
4400.0,-1420.8459706458598
4800.0,-1580.4256276268643
5200.0,-1739.535884791825
5600.0,-1897.9718847918266
6000.0,-2056.2302945094343
6400.0,-2214.40787737308
6800.0,-2372.503692535931
7200.0,-2530.47429465238
7600.0,-2688.0822946523804
8000.0,-2845.5834619868983
8400.0,-3003.0114023173664
8800.0,-3160.367402317366
9200.0,-3317.586268767438
9600.0,-3474.726607338329
10000.0,-3631.7767686817315
10400.0,-3788.7367686817342
10800.0,-3945.594307913874
