energy,value
1200.0,0.0
1600.0,-189.73333333333358
2000.0,-379.1177330498358
2400.0,-567.9177330498351
2800.0,-756.6494282157055
3200.0,-945.3160948823715
3600.0,-1128.229676855346
4000.0,-1300.522720391149
4400.0,-1466.4095796836464
4800.0,-1631.4318019058683
5200.0,-1792.4931788610284
5600.0,-1952.0060099546317
6000.0,-2110.903999303986
6400.0,-2269.288988998085
6800.0,-2427.505512871974
7200.0,-2585.6535128719734
7600.0,-2743.6749955397518
8000.0,-2901.414357183876
8400.0,-3058.9587071499864
8800.0,-3216.396402280403
9200.0,-3373.7524022804027
9600.0,-3530.967332282069
10000.0,-3688.108381172904
10400.0,-3845.161594820682
10800.0,-4002.1048512615143
