energy,value
1200.0,0.0
1600.0,-209.38360712309077
2000.0,-400.094002654776
2400.0,-576.8387080814064
2800.0,-767.19522205869
3200.0,-955.9145320164462
3600.0,-1148.1222860676062
4000.0,-1336.9506308431228
4400.0,-1530.8264720350126
4800.0,-1720.4956917863747
5200.0,-1926.3904384864945
5600.0,-2116.1187530360767
6000.0,-2290.926943904269
6400.0,-2481.805916730089
6800.0,-2671.6281389523137
7200.0,-2876.2860581848363
7600.0,-3066.0193915181735
8000.0,-3240.4516216811026
8400.0,-3429.2516216811055
8800.0,-3617.9549169827733
9200.0,-3806.6215836494375
9600.0,-3989.34359932199
10000.0,-4163.5592302765
10400.0,-4332.314941414894
10800.0,-4497.337163637116
