energy,value
1200.0,0.0
1600.0,-190.8619519136264
2000.0,-383.2458145419878
2400.0,-574.8577746264637
2800.0,-767.5724793807894
3200.0,-957.0615898940887
3600.0,-1148.5191602383275
4000.0,-1340.1544017735796
4400.0,-1529.9850225818518
4800.0,-1721.752422616526
5200.0,-1911.1781500609868
5600.0,-2103.171064385526
6000.0,-2291.783704710215
6400.0,-2483.2361119391353
6800.0,-2673.0375076510245
7200.0,-2862.981476848894
7600.0,-3052.791724963441
8000.0,-3242.1867090369924
8400.0,-3432.078248000871
8800.0,-3619.6720956709323
9200.0,-3809.261246900387
9600.0,-3996.6614575621934
10000.0,-4184.823890075058
10400.0,-4351.608467866034
10800.0,-4515.806963853778
