energy,value
1200.0,0.0
1600.0,-174.5206202008485
2000.0,-384.56133295707696
2400.0,-559.2606296785525
2800.0,-763.4543075592737
3200.0,-952.7929428276111
3600.0,-1149.126436931423
4000.0,-1326.8481382041573
4400.0,-1525.948606320664
4800.0,-1717.1804104777984
5200.0,-1911.454132382867
5600.0,-2098.340463736371
6000.0,-2289.9512381838867
6400.0,-2475.050491073649
6800.0,-2676.207848774422
7200.0,-2862.704077768067
7600.0,-3040.457305060001
8000.0,-3226.786359365782
8400.0,-3424.8890340524667
8800.0,-3618.067642750677
9200.0,-3807.267695805749
9600.0,-3989.739326378207
10000.0,-4181.649460843371
10400.0,-4344.692603707634
10800.0,-4508.318478078472
