energy,value
1200.0,0.0
1600.0,-211.8864488129111
2000.0,-364.10726134564175
2400.0,-555.2936702353109
2800.0,-742.4347974931225
3200.0,-977.6545488994452
3600.0,-1168.1461212400682
4000.0,-1323.1810163944683
4400.0,-1550.1160415225895
4800.0,-1707.9247815470226
5200.0,-1931.2728577740345
5600.0,-2077.088659783556
6000.0,-2274.7184088718714
6400.0,-2481.8296703328015
6800.0,-2668.7712942784783
7200.0,-2842.633546054538
7600.0,-3073.4236867128566
8000.0,-3220.1805025585054
8400.0,-3452.828170199944
8800.0,-3641.4079141887487
9200.0,-3830.6379692142436
9600.0,-3999.9261035138697
10000.0,-4164.644966757682
10400.0,-4348.603885515251
10800.0,-4513.023054327459
