energy,value
1200.0,0.0
1600.0,-194.04196664394476
2000.0,-382.14596712332605
2400.0,-571.636607589875
2800.0,-760.5764051587121
3200.0,-933.2938197598487
3600.0,-1092.5534754699656
4000.0,-1260.2228021369592
4400.0,-1419.720872545855
4800.0,-1578.7054867297647
5200.0,-1737.1125526294563
5600.0,-1895.3258044168033
6000.0,-2053.482294700236
6400.0,-2211.529788571015
6800.0,-2369.3031202198836
7200.0,-2526.855114528724
7600.0,-2684.291456897854
8000.0,-2841.621459785063
8400.0,-2998.8322031378157
8800.0,-3155.945805826248
9200.0,-3312.9509466875716
9600.0,-3469.863376797126
10000.0,-3626.700824254167
10400.0,-3783.48596711131
10800.0,-3940.062921312596
