energy,value
1200.0,0.0
1600.0,-189.0426330874834
2000.0,-377.8426330874827
2400.0,-566.5203446418654
2800.0,-755.1449284289083
3200.0,-936.4191515858965
3600.0,-1103.2486881357727
4000.0,-1268.2709103579964
4400.0,-1431.136580205135
4800.0,-1590.8457991699233
5200.0,-1750.0377991699224
5600.0,-1908.5071010929933
6000.0,-2066.773214341727
6400.0,-2224.952622591305
6800.0,-2383.0487209844305
7200.0,-2541.004999558141
7600.0,-2698.601310747772
8000.0,-2856.0653107477738
8400.0,-3013.432722352496
8800.0,-3170.6902623261485
9200.0,-3327.8460318063844
9600.0,-3484.915816113369
10000.0,-3641.8730923877756
10400.0,-3798.7250923877746
10800.0,-3955.546656229244
