energy,value
1200.0,0.0
1600.0,-182.86833001794002
2000.0,-373.07260785987455
2400.0,-564.28025803731
2800.0,-754.6524317433796
3200.0,-955.8859898770388
3600.0,-1139.0972254123917
4000.0,-1338.4460776352062
4400.0,-1529.705647065508
4800.0,-1719.7117698469883
5200.0,-1909.5138251696262
5600.0,-2101.9926486691766
6000.0,-2288.344334266243
6400.0,-2480.6816028517933
6800.0,-2668.3277216238275
7200.0,-2857.9469535189855
7600.0,-3047.1447223345604
8000.0,-3238.180853329439
8400.0,-3425.594678050882
8800.0,-3618.2485733397552
9200.0,-3806.851134706012
9600.0,-3991.8771545596683
10000.0,-4172.323027255603
10400.0,-4339.313094034696
10800.0,-4503.332495729643
