energy,value
1200.0,0.0
1600.0,-190.26415823011484
2000.0,-381.8641582301134
2400.0,-574.6212330375056
2800.0,-765.8212330375027
3200.0,-956.995417609447
3600.0,-1148.1509731650076
4000.0,-1339.0487068516595
4400.0,-1529.8487068516624
4800.0,-1720.3403669116597
5200.0,-1910.7449072344389
5600.0,-2100.922685012214
6000.0,-2289.6278754892846
6400.0,-2479.494542155946
6800.0,-2669.3357908570615
7200.0,-2860.4938548491627
7600.0,-3050.2534614758333
8000.0,-3239.9867948091705
8400.0,-3428.871393472502
8800.0,-3617.6630696616703
9200.0,-3806.3297363283345
9600.0,-3992.225330624351
10000.0,-4165.146968675785
10400.0,-4334.003003290702
10800.0,-4500.361067282807
