energy,value
1200.0,0.0
1600.0,-171.8066145168923
2000.0,-383.8642341960658
2400.0,-571.9257385903184
2800.0,-767.4869105670223
3200.0,-958.9959666767609
3600.0,-1112.5065008560778
4000.0,-1342.0679475243232
4400.0,-1500.9064276552963
4800.0,-1723.700322069155
5200.0,-1889.7254191379543
5600.0,-2105.0932675506047
6000.0,-2284.132681521718
6400.0,-2485.6248298207065
6800.0,-2676.1047097413248
7200.0,-2828.134661965669
7600.0,-3057.9339383604456
8000.0,-3213.9821947205855
8400.0,-3437.3170454416977
8800.0,-3601.5104844238303
9200.0,-3817.8983335019657
9600.0,-3981.915936421785
10000.0,-4179.083567066766
10400.0,-4325.622426447182
10800.0,-4500.352949934022
