energy,value
1200.0,0.0
1600.0,-183.79525905933406
2000.0,-383.8788225048338
2400.0,-573.8905222823887
2800.0,-765.0620686082111
3200.0,-957.908092380676
3600.0,-1149.7041010923276
4000.0,-1341.4121921345359
4400.0,-1524.490124339136
4800.0,-1722.6549592663796
5200.0,-1910.3764266775179
5600.0,-2099.55768852865
6000.0,-2291.3059562144554
6400.0,-2481.7490896047166
6800.0,-2673.640301029329
7200.0,-2852.0610097831377
7600.0,-3052.588736312304
8000.0,-3237.37482439047
8400.0,-3429.8641864688398
8800.0,-3621.7828298680033
9200.0,-3809.9607654947686
9600.0,-4000.2151009765403
10000.0,-4184.290282340517
10400.0,-4351.107412439749
10800.0,-4516.0026949092135
