energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.20000000000437
2400.0,-574.8000000000029
2800.0,-766.0262561055424
3200.0,-957.215779478378
3600.0,-1148.3713350339312
4000.0,-1339.3748191913837
4400.0,-1530.1748191913866
4800.0,-1720.7551371496302
5200.0,-1911.1995815940827
5600.0,-2101.4296388304574
6000.0,-2291.6068788043704
6400.0,-2481.491074873935
6800.0,-2671.353280341209
7200.0,-2861.175502563434
7600.0,-3050.9709789213302
8000.0,-3240.70431225466
8400.0,-3430.0010416251243
8800.0,-3618.80104162512
9200.0,-3807.5073318854847
9600.0,-3996.1739985521526
10000.0,-4180.8222549731145
10400.0,-4348.185341167995
10800.0,-4511.069880064457
