energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.1999999999971
2400.0,-574.48882108822
2800.0,-765.6888210882171
3200.0,-956.8475054538503
3600.0,-1147.9409378551209
4000.0,-1338.7409378551165
4400.0,-1529.4106432897242
4800.0,-1719.8550877341695
5200.0,-1910.1577119212307
5600.0,-2100.335489699006
6000.0,-2290.2862643709523
6400.0,-2480.152931037621
6800.0,-2669.976973317782
7200.0,-2859.7798586580975
7600.0,-3049.5131919914274
8000.0,-3238.8953756480987
8400.0,-3427.6953756480943
8800.0,-3616.4242428394064
9200.0,-3805.090909506078
9600.0,-3989.250587165261
10000.0,-4166.021033486686
10400.0,-4334.328769033476
10800.0,-4499.350991255698
