energy,value
1200.0,0.0
1600.0,-171.80661451688502
2000.0,-390.02949927019654
2400.0,-564.3428104781051
2800.0,-772.6308323753256
3200.0,-957.6501803385981
3600.0,-1135.6232182130407
4000.0,-1342.4014460866529
4400.0,-1532.151088938699
4800.0,-1723.9990733302548
5200.0,-1902.3563866895856
5600.0,-2103.7748232038866
6000.0,-2282.407988754465
6400.0,-2485.960647434913
6800.0,-2675.615739780944
7200.0,-2866.988516270678
7600.0,-3040.316885050699
8000.0,-3251.814240335196
8400.0,-3441.232974103943
8800.0,-3624.745013250853
9200.0,-3813.4721791863267
9600.0,-4002.138845852991
10000.0,-4186.190892640167
10400.0,-4353.925827773215
10800.0,-4507.784724994097
