energy,value
1200.0,0.0
1600.0,-199.49470705635395
2000.0,-393.29351047106684
2400.0,-580.6588039041562
2800.0,-766.0478973268437
3200.0,-959.3320451015643
3600.0,-1145.526018319255
4000.0,-1337.6287470526695
4400.0,-1527.172749997455
4800.0,-1693.2839210453858
5200.0,-1857.890350665024
5600.0,-2017.5194935221698
6000.0,-2176.5620766469838
6400.0,-2335.201942980606
6800.0,-2493.5498139997835
7200.0,-2651.749242571208
7600.0,-2809.8644829516234
8000.0,-2962.163054344299
8400.0,-3120.0005911003354
8800.0,-3273.386471417234
9200.0,-3430.837680688055
9600.0,-3592.3976437666242
10000.0,-3749.6993285824465
10400.0,-3912.5680354333017
10800.0,-4059.778088124607
