energy,value
1200.0,0.0
1600.0,-167.79920118722657
2000.0,-393.5377863877002
2400.0,-571.364396875324
2800.0,-768.3882325310187
3200.0,-948.3650543029144
3600.0,-1151.5157764761534
4000.0,-1348.7761961544966
4400.0,-1542.495793303904
4800.0,-1720.3871071716858
5200.0,-1927.349086795708
5600.0,-2124.305991613808
6000.0,-2281.2337519336506
6400.0,-2503.637944296519
6800.0,-2695.2102525187584
7200.0,-2890.7159567477065
7600.0,-3083.447827731761
8000.0,-3253.1512633873717
8400.0,-3471.987404296815
8800.0,-3660.417374385943
9200.0,-3817.1800142161665
9600.0,-4034.9453139408724
10000.0,-4220.5821835803
10400.0,-4409.933114409221
10800.0,-4575.377783188727
