energy,value
1200.0,0.0
1600.0,-189.82222222222117
2000.0,-379.5560620679971
2400.0,-569.1461936356864
2800.0,-757.9461936356856
3200.0,-946.7067276660091
3600.0,-1135.373394332677
4000.0,-1313.8951516551351
4400.0,-1478.917373877357
4800.0,-1643.0046167198743
5200.0,-1802.808616719878
5600.0,-1962.083374424259
6000.0,-2120.816165280092
6400.0,-2279.2036411885165
6800.0,-2437.4227689284235
7200.0,-2595.578864376039
7600.0,-2753.660505722444
8000.0,-2911.6165270781967
8400.0,-3069.2256705497093
8800.0,-3226.7440001206596
9200.0,-3384.1755644217337
9600.0,-3541.512953862004
10000.0,-3698.7347962880085
10400.0,-3855.8833540700653
10800.0,-4012.9399096112556
