energy,value
1200.0,0.0
1600.0,-187.835697117378
2000.0,-376.45556269733606
2400.0,-555.2809490661639
2800.0,-721.4351156415687
3200.0,-886.4573378637942
3600.0,-1047.9774048514228
4000.0,-1207.5236753233294
4400.0,-1366.550741640829
4800.0,-1524.9867416408288
5200.0,-1683.220004906545
5600.0,-1841.3767018284489
6000.0,-1999.43399414321
6400.0,-2157.2638065110677
6800.0,-2314.836240887258
7200.0,-2472.2968104194006
7600.0,-2629.6528104194003
8000.0,-2786.9028259041625
8400.0,-2944.0572195177338
8800.0,-3101.1151933358287
9200.0,-3258.063733234043
9600.0,-3414.9154152001156
10000.0,-3571.7314152001145
10400.0,-3728.4658158483307
10800.0,-3885.0397620948625
