energy,value
1200.0,0.0
1600.0,-173.65374897036963
2000.0,-365.2537489703682
2400.0,-565.8196073929648
2800.0,-757.0196073929619
3200.0,-957.007705850272
3600.0,-1148.1632614058253
4000.0,-1321.0081417092588
4400.0,-1511.7506440614816
4800.0,-1702.1950885059196
5200.0,-1892.5259221720335
5600.0,-2082.703699949816
6000.0,-2272.664448934258
6400.0,-2462.531115600934
6800.0,-2652.3561153268965
7200.0,-2842.1696177619087
7600.0,-3031.902951095224
8000.0,-3221.3841497281537
8400.0,-3410.184149728142
8800.0,-3617.791073316708
9200.0,-3806.4577399833724
9600.0,-3982.097343959169
10000.0,-4159.527717410769
10400.0,-4318.883541188232
10800.0,-4499.878423386515
