energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.1999999999971
2400.0,-574.8000000000029
2800.0,-766.0980018614355
3200.0,-957.2980018614326
3600.0,-1148.4569026672834
4000.0,-1340.3609964063653
4400.0,-1531.1609964063682
4800.0,-1721.8531848387502
5200.0,-1912.2976292831954
5600.0,-2102.6248987185973
6000.0,-2292.022317488547
6400.0,-2482.0069450695228
6800.0,-2671.8736117361914
7200.0,-2862.4853243998587
7600.0,-3052.3075466220907
8000.0,-3242.0468527682388
8400.0,-3431.6403509694937
8800.0,-3619.659991961671
9200.0,-3808.401172527563
9600.0,-3997.0678391942347
10000.0,-4177.774021417899
10400.0,-4348.406980982079
10800.0,-4513.730439055136
