energy,value
1200.0,0.0
1600.0,-192.13379544885538
2000.0,-383.7525259578688
2400.0,-579.719282515056
2800.0,-749.5226985502668
3200.0,-965.1022988628683
3600.0,-1156.4084661938832
4000.0,-1349.8087757636167
4400.0,-1539.131009080229
4800.0,-1732.1888166639837
5200.0,-1923.4845953184267
5600.0,-2096.0078938415245
6000.0,-2306.829275889475
6400.0,-2489.88526047107
6800.0,-2676.6943670995242
7200.0,-2875.5979050022215
7600.0,-3042.909217704306
8000.0,-3254.879974075571
8400.0,-3433.015204825948
8800.0,-3636.9169355429767
9200.0,-3826.3322352938194
9600.0,-4017.9225388950435
10000.0,-4203.526498274739
10400.0,-4375.533169904185
10800.0,-4540.000401863399
