energy,value
1200.0,0.0
1600.0,-192.21058366436773
2000.0,-382.27254310259013
2400.0,-574.5517011626507
2800.0,-767.3501681339694
3200.0,-956.1563024071365
3600.0,-1121.123402778896
4000.0,-1338.8859895362111
4400.0,-1525.2994531337827
4800.0,-1705.0427805046857
5200.0,-1913.8049654388742
5600.0,-2096.680636724741
6000.0,-2293.9470200288197
6400.0,-2483.824138655269
6800.0,-2673.6411509899335
7200.0,-2852.9851193500726
7600.0,-3053.1842136921478
8000.0,-3235.2013316434386
8400.0,-3427.638724081291
8800.0,-3611.809857725166
9200.0,-3805.861757605584
9600.0,-3992.893181237043
10000.0,-4176.7944986652
10400.0,-4343.57261926568
10800.0,-4508.136031707778
