energy,value
1200.0,0.0
1600.0,-192.9232467712718
2000.0,-384.79562683247786
2400.0,-575.4954510424213
2800.0,-767.3887947007679
3200.0,-957.7231749459606
3600.0,-1149.5121661685262
4000.0,-1339.4174025194297
4400.0,-1531.224995483397
4800.0,-1721.6396980505306
5200.0,-1912.1156115916456
5600.0,-2102.2933893694208
6000.0,-2292.2445710231696
6400.0,-2482.111237689838
6800.0,-2671.9388419776224
7200.0,-2861.7379150098423
7600.0,-3051.471248343172
8000.0,-3240.8147502956126
8400.0,-3429.6147502956082
8800.0,-3618.3557494310007
9200.0,-3807.0224160976722
9600.0,-3993.312431257109
10000.0,-4172.038337882463
10400.0,-4341.250278069259
10800.0,-4506.0724686523245
