energy,value
1200.0,0.0
1600.0,-200.61771710800167
2000.0,-380.1179463576518
2400.0,-571.924178909383
2800.0,-760.3856893340599
3200.0,-947.3640659896191
3600.0,-1132.6544187841137
4000.0,-1316.2845860503694
4400.0,-1481.3068082725913
4800.0,-1645.0080097261707
5200.0,-1804.7152674143617
5600.0,-1963.9072674143572
6000.0,-2122.4916338548173
6400.0,-2280.8383937530452
6800.0,-2439.052725946898
7200.0,-2597.1994758045184
7600.0,-2755.231195509681
8000.0,-2913.0630116067878
8400.0,-3070.6450302167977
8800.0,-3228.1090302167977
9200.0,-3385.496104438047
9600.0,-3542.800371028061
10000.0,-3699.995100720149
10400.0,-3857.0926067774526
10800.0,-4014.068426098489
