energy,value
1200.0,0.0
1600.0,-187.8100248661358
2000.0,-382.3199948486035
2400.0,-571.7527237232171
2800.0,-754.90265407884
3200.0,-949.1715757544407
3600.0,-1132.7968563715585
4000.0,-1335.8773435660478
4400.0,-1513.3489989209847
4800.0,-1716.5747554565824
5200.0,-1904.4723607148517
5600.0,-2077.5195698174284
6000.0,-2282.4759359594173
6400.0,-2460.203898831074
6800.0,-2667.0252954498756
7200.0,-2849.3097647271134
7600.0,-3045.7581949212363
8000.0,-3232.0073837553173
8400.0,-3416.302720189611
8800.0,-3597.1920168412507
9200.0,-3791.353162052157
9600.0,-3988.3722741416786
10000.0,-4171.979213602808
10400.0,-4339.322671938098
10800.0,-4504.425247290659
