energy,value
1200.0,0.0
1600.0,-194.88636133724503
2000.0,-385.1731332326017
2400.0,-574.3525162868027
2800.0,-765.8961991636097
3200.0,-955.897838479119
3600.0,-1148.1065918395689
4000.0,-1339.525957402453
4400.0,-1531.8422296712379
4800.0,-1721.2195053434043
5200.0,-1911.521507559526
5600.0,-2101.24908669477
6000.0,-2290.9102503669346
6400.0,-2481.7892231927544
6800.0,-2671.6114454149792
7200.0,-2861.4040283799113
7600.0,-3051.1373617132413
8000.0,-3240.434928143768
8400.0,-3429.2349281437782
8800.0,-3617.938223445439
9200.0,-3806.604890112103
9600.0,-3989.3269057846555
10000.0,-4163.542536739165
10400.0,-4332.298247877559
10800.0,-4497.320470099781
