energy,value
1200.0,0.0
1600.0,-191.59999999999854
2000.0,-383.20000000000437
2400.0,-574.7719200662468
2800.0,-765.9719200662512
3200.0,-957.1619495231935
3600.0,-1148.3175050787468
4000.0,-1339.3001333376378
4400.0,-1530.1001333376407
4800.0,-1720.680244709867
5200.0,-1911.124689154305
5600.0,-2101.342919794588
6000.0,-2291.520697572363
6400.0,-2481.388301399027
6800.0,-2671.2479938884717
7200.0,-2861.0702161106965
7600.0,-3050.859611257365
8000.0,-3240.5929445906877
8400.0,-3429.8508359640327
8800.0,-3618.650835964021
9200.0,-3807.354490407357
9600.0,-3996.0211570740285
10000.0,-4177.256496906593
10400.0,-4346.273919972453
10800.0,-4511.6405033723495
