energy,value
1200.0,0.0
1600.0,-203.176045496577
2000.0,-394.7760454965828
2400.0,-586.3760454965741
2800.0,-777.6740473579994
3200.0,-957.2980018614253
3600.0,-1148.4569026672834
4000.0,-1349.7055903034561
4400.0,-1540.505590303459
4800.0,-1731.197778735841
5200.0,-1923.0933157719483
5600.0,-2113.42058520735
6000.0,-2303.5983629851253
6400.0,-2493.582990566094
6800.0,-2683.4496572327625
7200.0,-2873.2810108886188
7600.0,-3063.1032331108436
8000.0,-3251.3914466653296
8400.0,-3440.98494486657
8800.0,-3619.6599919616638
9200.0,-3808.401172527563
9600.0,-4008.6438846907986
10000.0,-4189.3212029799615
10400.0,-4347.688017081076
10800.0,-4524.734830609472
