energy,value
1200.0,0.0
1600.0,-191.60000000000582
2000.0,-383.1739189775035
2400.0,-574.3739189775006
2800.0,-765.5635901629139
3200.0,-956.7191457184672
3600.0,-1147.7339526169962
4000.0,-1338.5339526170064
4400.0,-1529.0940501171353
4800.0,-1719.5384945615879
5200.0,-1909.7558545001957
5600.0,-2099.925411685319
6000.0,-2289.7920783519803
6400.0,-2479.6485184979465
6800.0,-2669.470740720164
7200.0,-2859.251029117673
7600.0,-3048.984362451003
8000.0,-3238.089759978291
8400.0,-3426.889759978294
8800.0,-3615.5699328307965
9200.0,-3803.3815489980334
9600.0,-3984.6903218219813
10000.0,-4157.138380456068
10400.0,-4325.501756032281
10800.0,-4490.523978254503
