energy,value
1200.0,0.0
1600.0,-189.79073155721198
2000.0,-379.52406489054556
2400.0,-568.7696948246412
2800.0,-757.5696948246405
3200.0,-946.2450200037965
3600.0,-1133.491698525122
4000.0,-1312.0081883413404
4400.0,-1477.9748074820054
4800.0,-1642.9970297042237
5200.0,-1807.7847633909296
5600.0,-1968.527314861134
6000.0,-2128.060710754744
6400.0,-2287.1020548414126
6800.0,-2445.538054841414
7200.0,-2603.8417341914137
7600.0,-2762.0405684747457
8000.0,-2920.173072095855
8400.0,-3078.1770720958557
8800.0,-3235.946235152245
9200.0,-3393.5185109000267
9600.0,-3550.9825109000267
10000.0,-3708.3692391708573
10400.0,-3865.6920296319695
10800.0,-4022.904029631969
