energy,value
1200.0,0.0
1600.0,-188.97817747965382
2000.0,-377.7757401357376
2400.0,-566.4424068024018
2800.0,-753.9855929035439
3200.0,-930.700280381021
3600.0,-1096.8154358505453
4000.0,-1261.8376580727672
4400.0,-1425.5524754436847
4800.0,-1585.3564754436884
5200.0,-1744.7278268801456
5600.0,-1903.9198268801483
6000.0,-2062.375058182515
6400.0,-2220.775449502602
6800.0,-2378.995449502603
7200.0,-2537.186781702112
7600.0,-2695.334781702113
8000.0,-2853.373692620735
8400.0,-3011.3776926207356
8800.0,-3169.010486267536
9200.0,-3326.6066835774545
9600.0,-3484.0706835774545
10000.0,-3641.5111744738824
10400.0,-3798.867174473882
10800.0,-3956.182544289677
