energy,value
1200.0,0.0
1600.0,-191.72475251925061
2000.0,-383.54536472338077
2400.0,-577.0861374268279
2800.0,-768.286137426825
3200.0,-959.4727957081777
3600.0,-1150.628351263731
4000.0,-1341.6236334827845
4400.0,-1532.4236334827801
4800.0,-1723.0066533751597
5200.0,-1913.451097819605
5600.0,-2103.6773638500017
6000.0,-2293.855141627777
6400.0,-2483.7224947836075
6800.0,-2673.5836309979422
7200.0,-2863.4058532201598
7600.0,-3053.2037378115856
8000.0,-3242.93707114493
8400.0,-3432.289600188262
8800.0,-3621.08960018825
9200.0,-3809.8140214912273
9600.0,-3998.480688157899
10000.0,-4182.075521867409
10400.0,-4349.428738397837
10800.0,-4514.450960620066
